strain	clade
a/chicken/india/81766/2008	2.2.2
a/chicken/india/wb_niv92456/2009	2.2.2
a/chicken/westbengal/81537/2008	2.2.2
a/chicken/india/wb_niv16924/2009	2.2.2
a/chicken/assam/140203/2008	2.2.2.1
a/duck/tripura/103597/2008	2.2.2.1
a/crow/assam/142119/2008	2.2.2.1
a/chicken/bangladesh/cd_08(09)bl_418/2009	2.2.2.1
a/chicken/bangladesh/1151_11/2010	2.2.2.1
a/chicken/bhutan/248015/2010	2.2.2.1
a/chicken/bangladesh/bl_470/2010	2.2.2.1
a/bangladesh/3233/2011	2.2.2.1
a/chicken/bhutan/248007/2010	2.2.2.1
a/chicken/westbengal/100879/2008	2.2.2.1
a/chicken/bangladesh/fd(g)_92_bl_416/2008	2.2.2.1
a/chicken/assam/142007/2008	2.2.2.1
a/chicken/assam/140187/2008	2.2.2.1
a/duck/india/tr_niv4396/2008	2.2.2.1
a/bangladesh/207095/2008	2.2.2.1
a/chicken/india/as_niv15983/2008	2.2.2.1
a/goose/tripura/103596/2008	2.2.2.1
a/chicken/bhutan/248009/2010	2.2.2.1
a/chicken/bhutan/248006/2010	2.2.2.1
a/chicken/bangladesh/1151_9/2010	2.2.2.1
a/chicken/westbengal/155505/2009	2.2.2.1
a/chicken/bangladesh/1151_10/2010	2.2.2.1
a/duck/hunan/733/2004	2.3.1
a/duck/hunan/533/2004	2.3.1
a/duck/hunan/70/2004	2.3.1
a/chicken/guangdong/191/04	2.3.1
a/chicken/guangdong/178/04	2.3.2
a/chicken/guangdong/1/2005	2.3.2
a/duck/vietnam/204/2005	2.3.2
a/quail/vietnam/15/2005	2.3.2
a/chicken/vietnam/17/2005	2.3.2
a/duck/guangdong/23/2004	2.3.2
a/chicken/yunnan/chuxiong01/2005	2.3.2
a/chicken/vietnam/200/2005	2.3.2
a/chicken/vietnam/ty31/2005	2.3.2
a/duck/vietnam/206/2005	2.3.2
a/duck/vietnam/201/2005	2.3.2
a/chicken/vietnam/14/2005	2.3.2
a/chicken/vietnam/10/2005	2.3.2
a/duck/vietnam/12/2005	2.3.2
a/duck/china/e319_2/03	2.3.2
a/silkychicken/shantou/475/2004	2.3.2
a/chicken/langson/200/2005	2.3.2
a/chicken/vietnam/ty25/2005	2.3.2
a/duck/vietnam/203/2005	2.3.2
a/duck/langson/201/2005	2.3.2
a/commonbuzzard/hongkong/9213/2007	2.3.2.1
a/guangxi/1/2009	2.3.2.1
a/duck/vietnam/27374/2009	2.3.2.1
a/environment/hunan/6_45/2008	2.3.2.1
a/greyheron/hongkong/3088/2007	2.3.2.1
a/pika/qinghai/shk/2007	2.3.2.1
a/chicken/hunan/3/2007	2.3.2.1
a/swan/shanghai/10/2009	2.3.2.1
a/magpierobin/hongkong/1097/2008	2.3.2.1
a/duck/vietnam/27354/2009	2.3.2.1
a/pika/qinghai/grl/2007	2.3.2.1
a/environment/hunan/5_25/2007	2.3.2.1
a/duck/vietnam/27372/2009	2.3.2.1
a/duck/hubei/xn/2007	2.3.2.1
a/muscovyduck/vietnam/18152/2009	2.3.2.1
a/littleegret/hongkong/8863/2007	2.3.2.1
a/black_crownednightheron/hongkong/659/2008	2.3.2.1
a/chicken/laos/xdm006/2008	2.3.2.1
a/muscovyduck/vietnam/18153/2009	2.3.2.1
a/chicken/vietnam/20392/2009	2.3.2.1
a/chicken/vietnam/20395/2009	2.3.2.1
a/chicken/vietnam/20346/2009	2.3.2.1
a/magpierobin/hongkong/1897/2008	2.3.2.1
a/pika/qinghai/hmh/2007	2.3.2.1
a/duck/hunan/3/2007	2.3.2.1
a/chicken/primorsky/85/2008	2.3.2.1
a/greyheron/hongkong/779/2009	2.3.2.1
a/chicken/huabei/0513/2007	2.3.2.1
a/pika/qinghai/qw/2007	2.3.2.1
a/chicken/laos/lpq001/2008	2.3.2.1
a/littleegret/hongkong/8550/2007	2.3.2.1
a/chicken/vietnam/27265/2009	2.3.2.1
a/crestedmyna/hongkong/1178/2009	2.3.2.1
a/environment/hunan/5_32/2007	2.3.2.1
a/environment/hunan/7_73/2008	2.3.2.1
a/water/hunan/7/2009	2.3.2.1
a/chicken/vietnam/20390/2009	2.3.2.1
a/duck/hunan/8/2008	2.3.2.1
a/greyheron/hongkong/1046/2008	2.3.2.1
a/duck/vietnam/27386/2009	2.3.2.1
a/chicken/vietnam/20389/2009	2.3.2.1
a/muscovyduck/vietnam/18151/2009	2.3.2.1
a/chicken/vietnam/20388/2009	2.3.2.1
a/whooperswan/aomori/1/2008	2.3.2.1
a/duck/vietnam/27373/2009	2.3.2.1
a/chicken/hongkong/782/2009	2.3.2.1
a/largebilledcrow/hongkong/885/2009	2.3.2.1
a/greategret/hongkong/807/2008	2.3.2.1
a/chicken/vietnam/20396/2009	2.3.2.1
a/chicken/primorje/1/2008	2.3.2.1
a/chicken/laos/ox005/2008	2.3.2.1
a/duck/vietnam/27329/2009	2.3.2.1
a/duck/vietnam/27339/2009	2.3.2.1
a/chicken/hunan/8/2008	2.3.2.1
a/whooperswan/akita/1/2008	2.3.2.1
a/duck/hunan/s4220/2011	2.3.2.1
a/chicken/vietnam/tmu009/2008	2.3.2.1
a/housecrow/hongkong/7677/2008	2.3.2.1
a/whooperswan/hokkaido/1/2008	2.3.2.1
a/whooperswan/aomori/2/2008	2.3.2.1
a/environment/dongtinglake/hunan/5_41/2007	2.3.2.1
a/vietnam/cm32/2011	2.3.2.1a
a/environment/bangladesh/15145/2012	2.3.2.1a
a/chicken/bhutan/01tr338/2013	2.3.2.1a
a/crow/india/02ca06/2012	2.3.2.1a
a/duck/vietnam/oie_2533/2011	2.3.2.1a
a/duck/bangladesh/d_1/2011	2.3.2.1a
a/duck/vietnam/qt802/2011	2.3.2.1a
a/muscovyduck/vietnam/lbm14/2011	2.3.2.1a
a/chicken/india/09ca02/2011	2.3.2.1a
a/environment/hunan/3/2011	2.3.2.1a
a/crow/india/11ca01/2011	2.3.2.1a
a/duck/vietnam/ncvd_ka260/2012	2.3.2.1a
a/crow/india/11ti11/2011	2.3.2.1a
a/chicken/bangladesh/15085/2012	2.3.2.1a
a/wildbird/bhutan/356/2012	2.3.2.1a
a/migratorybird/bangladesh/p29/2010	2.3.2.1a
a/crow/india/01ca02/2014	2.3.2.1a
a/wildbird/bhutan/357/2012	2.3.2.1a
a/crow/india/02ca02/2012	2.3.2.1a
a/chicken/bhutan/01cl2143/2012	2.3.2.1a
a/chicken/bhutan/257/2012	2.3.2.1a
a/environment/changsha/25/2009	2.3.2.1a
a/yellowbilledduck/bhutan/358/2012	2.3.2.1a
a/environment/bangladesh/15105/2012	2.3.2.1a
a/chicken/bhutan/1030/2012	2.3.2.1a
a/chicken/bhutan/413/2012	2.3.2.1a
a/chicken/bhutan/347/2012	2.3.2.1a
a/chicken/bhutan/349/2012	2.3.2.1a
a/chicken/bhutan/406/2012	2.3.2.1a
a/chicken/bangladesh/18061/2012	2.3.2.1a
a/chicken/bhutan/297/2012	2.3.2.1a
a/chicken/india/09ca01/2011	2.3.2.1a
a/chicken/bangladesh/14vir2665_24/2014	2.3.2.1a
a/crow/india/01ca16/2012	2.3.2.1a
a/chicken/bhutan/416/2012	2.3.2.1a
a/chicken/bhutan/359/2012	2.3.2.1a
a/migratorybird/bangladesh/p18/2010	2.3.2.1a
a/chicken/bhutan/01tr12/2012	2.3.2.1a
a/wildbird/bhutan/325/2012	2.3.2.1a
a/chicken/bangladesh/12vir_7140_4/2012	2.3.2.1a
a/crow/india/01ca12/2012	2.3.2.1a
a/duck/bangladesh/18949/2013	2.3.2.1a
a/duck/quangngai/1037/2011	2.3.2.1a
a/chicken/bhutan/1029/2012	2.3.2.1a
a/chicken/india/03ca02/2012	2.3.2.1a
a/chicken/bangladesh/18248/2012	2.3.2.1a
a/duck/vietnam/lbm140/2012	2.3.2.1a
a/duck/vietnam/ncvd_ka368/2012	2.3.2.1a
a/chicken/bhutan/1031/2012	2.3.2.1a
a/crow/india/11cl01/2011	2.3.2.1a
a/muscovyduck/vietnam/lbm258/2012	2.3.2.1a
a/quail/bangladesh/19250/2013	2.3.2.1a
a/environment/bangladesh/15121/2012	2.3.2.1a
a/wildbird/bhutan/308/2012	2.3.2.1a
a/wildbird/bhutan/329/2012	2.3.2.1a
a/chicken/india/ca0301/2011	2.3.2.1a
a/pigeon/bhutan/01br01/2012	2.3.2.1a
a/chicken/vietnam/ncvd_398/2010	2.3.2.1a
a/chicken/india/03cl488/2011	2.3.2.1a
a/crow/india/01ca08/2012	2.3.2.1a
a/duck/vietnam/ncvd_ka310/2012	2.3.2.1a
a/environment/bangladesh/18984/2013	2.3.2.1a
a/crow/india/03ca06/2012	2.3.2.1a
a/crow/india/11ti16/2011	2.3.2.1a
a/environment/bangladesh/15165/2012	2.3.2.1a
a/muscovyduck/vietnam/lbm57/2011	2.3.2.1a
a/chicken/bhutan/936/2012	2.3.2.1a
a/chicken/india/12cl2168/2013	2.3.2.1a
a/chicken/bhutan/345/2012	2.3.2.1a
a/chicken/bhutan/258/2012	2.3.2.1a
a/duck/vietnam/ncvd_ka105/2012	2.3.2.1a
a/duck/vietnam/lbm133/2012	2.3.2.1a
a/chicken/bhutan/935/2012	2.3.2.1a
a/chicken/vietnam/ncvd_675/2011	2.3.2.1a
a/duck/vietnam/oie_1287/2012	2.3.2.1a
a/crow/india/02ca03/2012	2.3.2.1a
a/environment/bangladesh/15661/2012	2.3.2.1a
a/chicken/bangladesh/14vir2665_21/2014	2.3.2.1a
a/environment/bangladesh/18948/2013	2.3.2.1a
a/chicken/bhutan/01cl141/2012	2.3.2.1a
a/chicken/bhutan/1028/2012	2.3.2.1a
a/chicken/bhutan/417/2012	2.3.2.1a
a/duck/vietnam/qt801/2011	2.3.2.1a
a/chicken/bhutan/352/2012	2.3.2.1a
a/duck/hunan/s4030/2011	2.3.2.1a
a/hubei/1/2010	2.3.2.1a
a/chicken/india/03ca03/2012	2.3.2.1a
a/environment/bangladesh/16298/2012	2.3.2.1a
a/chicken/bhutan/415/2012	2.3.2.1a
a/muscovyduck/vietnam/lbm260/2012	2.3.2.1a
a/duck/vietnam/ncvd_ka40/2012	2.3.2.1a
a/duck/bhutan/01tr03/2013	2.3.2.1a
a/crow/india/01ca10/2012	2.3.2.1a
a/crow/india/11ti07/2011	2.3.2.1a
a/duck/bangladesh/17753/2012	2.3.2.1a
a/chicken/bhutan/298/2012	2.3.2.1a
a/chicken/india/03ca02/2013	2.3.2.1a
a/environment/bangladesh/18989/2013	2.3.2.1a
a/chicken/vietnam/ncvd_a675/2011	2.3.2.1a
a/chicken/bhutan/259/2012	2.3.2.1a
a/environment/bangladesh/15147/2012	2.3.2.1a
a/chicken/bhutan/346/2012	2.3.2.1a
a/duck/vietnam/lbm139/2012	2.3.2.1a
a/chicken/bangladesh/15078/2012	2.3.2.1a
a/chicken/vietnam/ncvd_ka62/2012	2.3.2.1a
a/chicken/bangladesh/18065/2012	2.3.2.1a
a/chicken/bhutan/01ti06/2013	2.3.2.1a
a/duck/vietnam/lbm136/2012	2.3.2.1a
a/wildbird/bhutan/327/2012	2.3.2.1a
a/chicken/bhutan/331/2012	2.3.2.1a
a/chicken/bhutan/507/2012	2.3.2.1a
a/chicken/india/cl03485/2011	2.3.2.1a
a/duck/vietnam/lbm132/2012	2.3.2.1a
a/chicken/bangladesh/15210/2012	2.3.2.1a
a/chicken/bhutan/505/2012	2.3.2.1a
a/chicken/bhutan/02cl505/2013	2.3.2.1a
a/northernpintail/india/03or320/2013	2.3.2.1a
a/chicken/india/12ca01/2013	2.3.2.1a
a/chicken/bhutan/330/2012	2.3.2.1a
a/chicken/india/01ca03/2012	2.3.2.1a
a/wildbird/bhutan/328/2012	2.3.2.1a
a/chicken/vietnam/ncvd_421/2010	2.3.2.1a
a/chicken/bhutan/407/2012	2.3.2.1a
a/chicken/bhutan/317/2012	2.3.2.1a
a/turkey/india/10ca04/2012	2.3.2.1a
a/chicken/bangladesh/12vir_7140_2/2012	2.3.2.1a
a/environment/bangladesh/15114/2012	2.3.2.1a
a/chicken/india/01ca06/2012	2.3.2.1a
a/duck/vietnam/ncvd_ka30/2012	2.3.2.1a
a/chicken/bhutan/367/2012	2.3.2.1a
a/duck/india/02ca10/2011	2.3.2.1a
a/chicken/bangladesh/14vir2665_25/2014	2.3.2.1a
a/chicken/bhutan/418/2012	2.3.2.1a
a/muscovyduck/vietnam/lbm113/2012	2.3.2.1a
a/duck/bhutan/01cl03/2013	2.3.2.1a
a/chicken/india/01cl1196/2012	2.3.2.1a
a/duck/vietnam/ncvd_ka294/2012	2.3.2.1a
a/chicken/bhutan/414/2012	2.3.2.1a
a/chicken/bhutan/933/2012	2.3.2.1a
a/crow/india/02ca07/2012	2.3.2.1a
a/chicken/bangladesh/14vir2665_23/2014	2.3.2.1a
a/wildbird/bhutan/326/2012	2.3.2.1a
a/chicken/india/04mo04/2012	2.3.2.1a
a/environment/bangladesh/15126/2012	2.3.2.1a
a/chicken/khanhhoa/cvvi_18/2013	2.3.2.1a
a/chicken/bhutan/01tr340/2013	2.3.2.1a
a/chicken/india/ca0302/2011	2.3.2.1a
a/chicken/bhutan/934/2012	2.3.2.1a
a/duck/bangladesh/19099/2013	2.3.2.1a
a/duck/bangladesh/19097/2013	2.3.2.1a
a/chicken/bhutan/01cl140/2012	2.3.2.1a
a/chicken/india/ca0303/2011	2.3.2.1a
a/duck/vietnam/ncvd_672/2011	2.3.2.1b
a/duck/zhejiang/2243/2011	2.3.2.1b
a/feralpigeon/hongkong/3409/2009	2.3.2.1b
a/swine/guangxi/592/2011	2.3.2.1b
a/orientalmagpierobin/hongkong/9298/2009	2.3.2.1b
a/duck/zhejiang/2242/2011	2.3.2.1b
a/barnswallow/hongkong/1161/2010	2.3.2.1b
a/wildduck/fujian/2/2011	2.3.2.1b
a/duck/vietnam/ncvd_ka261/2012	2.3.2.1b
a/duck/vietnam/ncvd_ka309/2012	2.3.2.1b
a/duck/zhejiang/213/2011	2.3.2.1b
a/quail/nanchang/6631/2013	2.3.2.1b
a/duck/hunan/749/2011	2.3.2.1b
a/duck/zhejiang/2244/2011	2.3.2.1b
a/duck/hunan/s4234/2011	2.3.2.1b
a/duck/hunan/747/2011	2.3.2.1b
a/duck/nanchang/9789/2013	2.3.2.1b
a/chicken/vietnam/ncvd_ka423/2013	2.3.2.1b
a/duck/vietnam/ncvd_a672/2011	2.3.2.1b
a/wildduck/fujian/1/2011	2.3.2.1b
a/duck/vietnam/ncvd_ka25/2011	2.3.2.1b
a/wildbird/hongkong/07035_1/2011	2.3.2.1b
a/duck/zhejiang/224/2011	2.3.2.1b
a/duck/zhejiang/2245/2011	2.3.2.1b
a/duck/vietnam/ncvd_ka250/2012	2.3.2.1b
a/muscovyduck/vietnam/lbm66/2011	2.3.2.1b
a/duck/zhejiang/2248/2011	2.3.2.1b
a/tuftedduck/shimane/5502b018/2011	2.3.2.1c
a/duck/khanhhoa/cvvi_07/2013	2.3.2.1c
a/chicken/mie/1/2011	2.3.2.1c
a/whooperswan/henan/01b/2015	2.3.2.1c
a/greatcrestedgrebe/qinghai/1/2010	2.3.2.1c
a/chicken/khanhhoa/cvvi_13/2013	2.3.2.1c
a/chicken/yuhang/2/2013	2.3.2.1c
a/duck/korea/ya54/2011	2.3.2.1c
a/duck/sukoharjo/bbvw_1428_9/2012	2.3.2.1c
a/chicken/korea/iksan/2010	2.3.2.1c
a/pintail/hokkaido/1/2011	2.3.2.1c
a/tundraswan/mongolia/1t2/2010	2.3.2.1c
a/duck/sragen/bbvw410_03/2013	2.3.2.1c
a/duck/khanhhoa/cvvi_21/2013	2.3.2.1c
a/duck/quangninh/21/2013	2.3.2.1c
a/muscovyduck/vietnam/hu3_662/2015	2.3.2.1c
a/baikalteal/korea/q524/2010	2.3.2.1c
a/peregrinefalcon/kyoto/2602a009/2011	2.3.2.1c
a/environment/changsha/1/2009	2.3.2.1c
a/muscovyduck/tegal/bbvw_1732_11/2012	2.3.2.1c
a/duck/khanhhoa/cvvi_37/2014	2.3.2.1c
a/nanjing/1/2015	2.3.2.1c
a/commonkestrel/korea/q197/2011	2.3.2.1c
a/chicken/vietnam/ncvd_ka365/2012	2.3.2.1c
a/duck/hunan/s4150/2011	2.3.2.1c
a/duck/vietnam/ncvd_ka262/2012	2.3.2.1c
a/muscovyduck/vietnam/lbm230/2012	2.3.2.1c
a/muscovyduck/vietnam/lbm669/2014	2.3.2.1c
a/mandarinduck/korea/q525/2010	2.3.2.1c
a/whooperswan/hokkaido/a13/2011	2.3.2.1c
a/duck/khanhhoa/cvvi_05/2013	2.3.2.1c
a/herringgull/mongolia/833t/2009	2.3.2.1c
a/whooperswan/korea/q28/2011	2.3.2.1c
a/chicken/vietnam/hu3_1518/2015	2.3.2.1c
a/muscovyduck/quangninh/7c121/2013	2.3.2.1c
a/tuftedduck/shimane/3203a004/2011	2.3.2.1c
a/tundraswan/fukushima/207/2011	2.3.2.1c
a/chicken/hubei/ra18/2010	2.3.2.1c
a/greaterscaup/hokkaido/2/2011	2.3.2.1c
a/environment/vietnam/hu3_970/2015	2.3.2.1c
a/whooperswan/mongolia/8/2009	2.3.2.1c
a/duck/tanahlaut/0514095/2014	2.3.2.1c
a/peregrinefalcon/miyazaki/22m754/2011	2.3.2.1c
a/tuftedduck/shimane/5501a008/2011	2.3.2.1c
a/pheasant/korea/pt411/2011	2.3.2.1c
a/muscovyduck/vietnam/lbm571/2014	2.3.2.1c
a/chicken/vietnam/hu3_67/2015	2.3.2.1c
a/duck/hulusungaiutara/0514115/2014	2.3.2.1c
a/duck/vietnam/lbm360c1_4_1/2013	2.3.2.1c
a/chicken/chiba/2/2011	2.3.2.1c
a/duck/khanhhoa/cvvi_35/2014	2.3.2.1c
a/muscovyduck/quangninh/9/2013	2.3.2.1c
a/chicken/vietnam/hu3_1055/2015	2.3.2.1c
a/greatblack_headedgull/qinghai/8/2009	2.3.2.1c
a/commonpochard/shimane/5502b024/2011	2.3.2.1c
a/brown_headedgull/qinghai/1/2009	2.3.2.1c
a/tuftedduck/shimane/3202c002/2011	2.3.2.1c
a/environment/changsha/2/2009	2.3.2.1c
a/chicken/vietnam/hu3_879/2015	2.3.2.1c
a/tuftedduck/fukushima/16/2011	2.3.2.1c
a/muteswan/toyama/1/2010	2.3.2.1c
a/greatblack_headedgull/qinghai/2/2009	2.3.2.1c
a/hoodedcrane/kagoshima/4612j001/2010	2.3.2.1c
a/littlegrebe/hyogo/2801b015/2011	2.3.2.1c
a/chicken/miyazaki/m6/2011	2.3.2.1c
a/chicken/vietnam/hu3_1308/2015	2.3.2.1c
a/duck/hokkaido/wz83/2010	2.3.2.1c
a/duck/khanhhoa/cvvi_20/2013	2.3.2.1c
a/duck/minahasa/bbvm620(5)/2013	2.3.2.1c
a/duck/lao/471/2010	2.3.2.1c
a/eurasianeagleowl/korea/q133/2011	2.3.2.1c
a/duck/vietnam/lbm570/2014	2.3.2.1c
a/duck/khanhhoa/cvvi_06/2013	2.3.2.1c
a/commonpochard/henan/09l/2015	2.3.2.1c
a/commonpochard/tottori/3102s012/2011	2.3.2.1c
a/goose/jiangsu/k0403/2010	2.3.2.1c
a/duck/vietnam/oie_2202/2012	2.3.2.1c
a/muscovyduck/vietnam/lbm344/2013	2.3.2.1c
a/greaterscaup/hokkaido/28/2011	2.3.2.1c
a/muscovyduck/vietnam/lbm399/2013	2.3.2.1c
a/mallard/korea/1195/2010	2.3.2.1c
a/chicken/vietnam/hu3_800/2015	2.3.2.1c
a/chicken/jiangsu/927/2013	2.3.2.1c
a/duck/vietnam/qb1207/2012	2.3.2.1c
a/muscovyduck/vietnam/hu3_z10/2015	2.3.2.1c
a/mallardduck/korea/w404/2011	2.3.2.1c
a/muteswan/hyogo/2802f001/2011	2.3.2.1c
a/duck/vietnam/ncvd_ka324/2012	2.3.2.1c
a/duck/vietnam/hu3_574/2015	2.3.2.1c
a/commongoldeneye/mongolia/x60/2009	2.3.2.1c
a/duck/khanhhoa/cvvi_01/2013	2.3.2.1c
a/muscovyduck/vietnam/lbm670/2014	2.3.2.1c
a/tuftedduck/fukushima/2/2011	2.3.2.1c
a/chicken/jiangsu/2540/2014	2.3.2.1c
a/chicken/khanhhoa/cvvi_43/2014	2.3.2.1c
a/chicken/chiba/1/2011	2.3.2.1c
a/chicken/vietnam/hu3_885/2015	2.3.2.1c
a/duck/khanhhoa/cvvi_22/2013	2.3.2.1c
a/duck/vietnam/ncvd_ka300/2012	2.3.2.1c
a/environment/vietnam/hu3_490/2015	2.3.2.1c
a/muscovyduck/longan/88/2014	2.3.2.1c
a/chicken/miyazaki/mt2/2011	2.3.2.1c
a/chicken/wakayama/1/2011	2.3.2.1c
a/duck/buleleng/bbvd1451_2_12/2012	2.3.2.1c
a/greatcrested_grebe/qinghai/1/2009	2.3.2.1c
a/muscovyduck/muaraenim/bppviii13.73/2013	2.3.2.1c
a/hoodedcrane/kagoshima/4612j004/2010	2.3.2.1c
a/wildduck/shandong/2/2011	2.3.2.1c
a/tuftedduck/fukushima/7/2011	2.3.2.1c
a/mandarinduck/oita/4402f041/2011	2.3.2.1c
a/duck/korea/nj83/2011	2.3.2.1c
a/duck/quangninh/53/2013	2.3.2.1c
a/muscovyduck/vietnam/lbm229/2012	2.3.2.1c
a/commonpochard/hyogo/2801b004/2011	2.3.2.1c
a/whooperswan/hokkaido/6/2011	2.3.2.1c
a/baikalteal/korea/q34/2011	2.3.2.1c
a/duck/southsulawesi/sidrap_1021/2012	2.3.2.1c
a/duck/khanhhoa/cvvi_03/2013	2.3.2.1c
a/chicken/miyazaki/s4/2011	2.3.2.1c
a/mandarinduck/oita/4402b056/2011	2.3.2.1c
a/duck/vietnam/ncvd_ka345/2012	2.3.2.1c
a/chicken/vietnam/oie_2215/2012	2.3.2.1c
a/chicken/khanhhoa/cvvi_27/2014	2.3.2.1c
a/duck/berau/bppv5_0513022_b/2013	2.3.2.1c
a/muscovyduck/pesawaran/bppviii13.36/2013	2.3.2.1c
a/muscovyduck/quangninh/6/2013	2.3.2.1c
a/whooperswan/hokkaido/13_27/2011	2.3.2.1c
a/chicken/japan/aq_he79/2015	2.3.2.1c
a/environment/vietnam/hu3_861/2015	2.3.2.1c
a/tuftedduck/tottori/3102s004/2011	2.3.2.1c
a/quail/korea/gc395/2011	2.3.2.1c
a/grebe/tyva/2/2010	2.3.2.1c
a/greyheron/oita/4402b069/2011	2.3.2.1c
a/bar_headedgoose/qinghai/1/2010	2.3.2.1c
a/chicken/vietnam/hu3_721/2015	2.3.2.1c
a/peregrinefalcon/miyazaki/22m771/2011	2.3.2.1c
a/mandarinduck/korea/k10_483/2010	2.3.2.1c
a/chicken/oita/1/2011	2.3.2.1c
a/duck/khanhhoa/cvvi_30/2014	2.3.2.1c
a/chicken/miyazaki/13/2011	2.3.2.1c
a/whooperswan/mongolia/21/2010	2.3.2.1c
a/tundraswan/tottori/12_002/2010	2.3.2.1c
a/whooperswan/mongolia/6/2009	2.3.2.1c
a/mandarinduck/nagasaki/4202a023/2011	2.3.2.1c
a/mandarinduck/korea/k10_515/2011	2.3.2.1c
a/hoodedcrane/kagoshima/4612j003/2010	2.3.2.1c
a/bar_headedgoose/mongolia/x54/2009	2.3.2.1c
a/duck/manokwari/bbvm38_13/2013	2.3.2.1c
a/chicken/miyazaki/ta3/2011	2.3.2.1c
a/ruddyshelduck/mongolia/x42/2009	2.3.2.1c
a/herringgull/mongolia/833t2/2009	2.3.2.1c
a/duck/kulonprogo/04141074_06/2014	2.3.2.1c
a/chicken/miyazaki/11/2011	2.3.2.1c
a/whooperswan/shanxi/17l/2015	2.3.2.1c
a/whooperswan/hokkaido/4/2011	2.3.2.1c
a/black_headedgull/tyva/115/2009	2.3.2.1c
a/duck/korea/cheonan/2010	2.3.2.1c
a/ruddyshelduck/mongolia/911t/2009	2.3.2.1c
a/muscovyduck/vietnam/hu3_1411/2015	2.3.2.1c
a/littlegrebe/miyazaki/22m718/2011	2.3.2.1c
a/greatblack_headedgull/qinghai/4/2009	2.3.2.1c
a/muscovyduck/vietnam/lbm668/2014	2.3.2.1c
a/chicken/khanhhoa/cvvi_44/2014	2.3.2.1c
a/duck/khanhhoa/cvvi_23/2013	2.3.2.1c
a/mandarinduck/kochi/3901c005/2011	2.3.2.1c
a/duck/tanahdatar/bppvrii242/2013	2.3.2.1c
a/duck/khanhhoa/cvvi_04/2013	2.3.2.1c
a/chicken/vietnam/hu3_1317/2015	2.3.2.1c
a/turkey/korea/ddc518/2011	2.3.2.1c
a/muscovyduck/vietnam/hu3_97/2015	2.3.2.1c
a/environment/vietnam/hu3_977/2015	2.3.2.1c
a/tuftedduck/fukushima/4/2011	2.3.2.1c
a/duck/khanhhoa/cvvi_32/2014	2.3.2.1c
a/chicken/korea/pt412/2011	2.3.2.1c
a/chicken/khanhhoa/cvvi_31/2014	2.3.2.1c
a/duck/sleman/bbvw_1463_10/2012	2.3.2.1c
a/muscovyduck/vietnam/hu3_579/2015	2.3.2.1c
a/brown_headedgull/qinghai/2/2009	2.3.2.1c
a/commongoldeneye/mongolia/x59/2009	2.3.2.1c
a/duck/khanhhoa/cvvi_46/2014	2.3.2.1c
a/duck/banjarbaru/0514149/2014	2.3.2.1c
a/chicken/korea/asan90/2011	2.3.2.1c
a/bar_headedgoose/mongolia/x53/2009	2.3.2.1c
a/muscovyduck/quangninh/49/2013	2.3.2.1c
a/chicken/khanhhoa/cvvi_40/2014	2.3.2.1c
a/muscovyduck/vietnam/lbm398/2013	2.3.2.1c
a/duck/lao/469/2010	2.3.2.1c
a/blackheadedgull/tottori/1_009/2011	2.3.2.1c
a/mandarinduck/miyazaki/22m_765/2011	2.3.2.1c
a/chicken/korea/sj378/2011	2.3.2.1c
a/herringgull/mongolia/834t2/2009	2.3.2.1c
a/greatblack_headedgull/qinghai/6/2009	2.3.2.1c
a/greatcrestedgrebe/tyva/22/2010	2.3.2.1c
a/chicken/bangladesh/15079/2012	2.3.2.1c
a/greatcormorant/qinghai/1/2009	2.3.2.1c
a/chicken/khanhhoa/cvvi_11/2013	2.3.2.1c
a/duck/vietnam/lbm568/2014	2.3.2.1c
a/whooperswan/hokkaido/3/2011	2.3.2.1c
a/owl/tokushima/3602a023/2011	2.3.2.1c
a/muscovyduck/vietnam/lbm335/2013	2.3.2.1c
a/muscovyduck/vietnam/hu3_759/2015	2.3.2.1c
a/duck/vietnam/oie_2211/2012	2.3.2.1c
a/duck/khanhhoa/cvvi_16/2013	2.3.2.1c
a/eurasianeagleowl/korea/q196/2011	2.3.2.1c
a/duck/vietnam/hu3_898/2015	2.3.2.1c
a/mallardduck/korea/w401/2011	2.3.2.1c
a/duck/khanhhoa/cvvi_26/2014	2.3.2.1c
a/muscovyduck/longan/43/2013	2.3.2.1c
a/duck/westsulawesi/polman_1018/2012	2.3.2.1c
a/chicken/yuhang/1/2013	2.3.2.1c
a/chicken/khanhhoa/cvvi_41/2014	2.3.2.1c
a/chicken/nepal/5_1cl/2010	2.3.2.1c
a/chicken/vietnam/ncvd_ka432/2013	2.3.2.1c
a/goshawk/tochigi/64/2011	2.3.2.1c
a/muscovyduck/vietnam/ncvd_ka286/2012	2.3.2.1c
a/hoodedcrane/kagoshima/2/2010	2.3.2.1c
a/duck/khanhhoa/cvvi_36/2014	2.3.2.1c
a/duck/khanhhoa/cvvi_45/2014	2.3.2.1c
a/duck/vietnam/lbm578/2014	2.3.2.1c
a/duck/klungkung/bbvd1451_2_01/2013	2.3.2.1c
a/peregrinefalcon/tottori/3102s019/2011	2.3.2.1c
a/chicken/khanhhoa/cvvi_09/2013	2.3.2.1c
a/chicken/vietnam/hu3_881/2015	2.3.2.1c
a/duck/khanhhoa/cvvi_29/2014	2.3.2.1c
a/tuftedduck/tottori/1_012/2011	2.3.2.1c
